これ,248,248,7560,指示詞,名詞形態指示詞,*,*,これ,これ,*
それ,248,248,6165,指示詞,名詞形態指示詞,*,*,それ,それ,*
あれ,248,248,7853,指示詞,名詞形態指示詞,*,*,あれ,あれ,*
どれ,248,248,7135,指示詞,名詞形態指示詞,*,*,どれ,どれ,*
ここ,248,248,4648,指示詞,名詞形態指示詞,*,*,ここ,ここ,*
そこ,248,248,6915,指示詞,名詞形態指示詞,*,*,そこ,そこ,*
あそこ,248,248,7027,指示詞,名詞形態指示詞,*,*,あそこ,あそこ,*
どこ,248,248,7770,指示詞,名詞形態指示詞,*,*,どこ,どこ,*
こちら,248,248,7374,指示詞,名詞形態指示詞,*,*,こちら,こちら,*
そちら,248,248,7027,指示詞,名詞形態指示詞,*,*,そちら,そちら,*
あちら,248,248,7028,指示詞,名詞形態指示詞,*,*,あちら,あちら,*
どちら,248,248,7611,指示詞,名詞形態指示詞,*,*,どちら,どちら,*
この,249,249,7015,指示詞,連体詞形態指示詞,*,*,この,この,*
その,249,249,7562,指示詞,連体詞形態指示詞,*,*,その,その,*
あの,249,249,6373,指示詞,連体詞形態指示詞,*,*,あの,あの,*
どの,249,249,8445,指示詞,連体詞形態指示詞,*,*,どの,どの,*
こんな,249,249,6655,指示詞,連体詞形態指示詞,*,*,こんな,こんな,*
そんな,249,249,5485,指示詞,連体詞形態指示詞,*,*,そんな,そんな,*
あんな,249,249,6335,指示詞,連体詞形態指示詞,*,*,あんな,あんな,*
どんな,249,249,6260,指示詞,連体詞形態指示詞,*,*,どんな,どんな,*
こういう,249,249,6303,指示詞,連体詞形態指示詞,*,*,こういう,こういう,*
そういう,249,249,6269,指示詞,連体詞形態指示詞,*,*,そういう,そういう,*
ああいう,249,249,6321,指示詞,連体詞形態指示詞,*,*,ああいう,ああいう,*
どういう,249,249,6283,指示詞,連体詞形態指示詞,*,*,どういう,どういう,*
こういった,249,249,6321,指示詞,連体詞形態指示詞,*,*,こういった,こういった,*
そういった,249,249,6318,指示詞,連体詞形態指示詞,*,*,そういった,そういった,*
ああいった,249,249,6321,指示詞,連体詞形態指示詞,*,*,ああいった,ああいった,*
どういった,249,249,6320,指示詞,連体詞形態指示詞,*,*,どういった,どういった,*
こうした,249,249,5038,指示詞,連体詞形態指示詞,*,*,こうした,こうした,*
そうした,249,249,5798,指示詞,連体詞形態指示詞,*,*,そうした,そうした,*
ああした,249,249,6321,指示詞,連体詞形態指示詞,*,*,ああした,ああした,*
どうした,249,249,6133,指示詞,連体詞形態指示詞,*,*,どうした,どうした,*
このような,249,249,6302,指示詞,連体詞形態指示詞,*,*,このような,このような,*
そのような,249,249,6317,指示詞,連体詞形態指示詞,*,*,そのような,そのような,*
あのような,249,249,6321,指示詞,連体詞形態指示詞,*,*,あのような,あのような,*
どのような,249,249,6239,指示詞,連体詞形態指示詞,*,*,どのような,どのような,*
こういうような,249,249,6321,指示詞,連体詞形態指示詞,*,*,こういうような,こういうような,*
そういうような,249,249,6321,指示詞,連体詞形態指示詞,*,*,そういうような,そういうような,*
ああいうような,249,249,6321,指示詞,連体詞形態指示詞,*,*,ああいうような,ああいうような,*
どういうような,249,249,6321,指示詞,連体詞形態指示詞,*,*,どういうような,どういうような,*
こんなふうな,249,249,6321,指示詞,連体詞形態指示詞,*,*,こんなふうな,こんなふうな,*
そんなふうな,249,249,6321,指示詞,連体詞形態指示詞,*,*,そんなふうな,そんなふうな,*
あんなふうな,249,249,6321,指示詞,連体詞形態指示詞,*,*,あんなふうな,あんなふうな,*
どんなふうな,249,249,6321,指示詞,連体詞形態指示詞,*,*,どんなふうな,どんなふうな,*
こういうふうな,249,249,6321,指示詞,連体詞形態指示詞,*,*,こういうふうな,こういうふうな,*
そういうふうな,249,249,6321,指示詞,連体詞形態指示詞,*,*,そういうふうな,そういうふうな,*
ああいうふうな,249,249,6321,指示詞,連体詞形態指示詞,*,*,ああいうふうな,ああいうふうな,*
どういうふうな,249,249,6321,指示詞,連体詞形態指示詞,*,*,どういうふうな,どういうふうな,*
こう,247,247,4677,指示詞,副詞形態指示詞,*,*,こう,こう,*
そう,247,247,4053,指示詞,副詞形態指示詞,*,*,そう,そう,*
ああ,247,247,5960,指示詞,副詞形態指示詞,*,*,ああ,ああ,*
どう,247,247,5657,指示詞,副詞形態指示詞,*,*,どう,どう,*
こんなに,247,247,5120,指示詞,副詞形態指示詞,*,*,こんなに,こんなに,*
そんなに,247,247,5174,指示詞,副詞形態指示詞,*,*,そんなに,そんなに,*
あんなに,247,247,5303,指示詞,副詞形態指示詞,*,*,あんなに,あんなに,*
どんなに,247,247,5022,指示詞,副詞形態指示詞,*,*,どんなに,どんなに,*
こうして,247,247,4661,指示詞,副詞形態指示詞,*,*,こうして,こうして,*
そうして,247,247,5211,指示詞,副詞形態指示詞,*,*,そうして,そうして,*
ああして,247,247,5303,指示詞,副詞形態指示詞,*,*,ああして,ああして,*
どうして,247,247,4329,指示詞,副詞形態指示詞,*,*,どうして,どうして,*
このように,247,247,5265,指示詞,副詞形態指示詞,*,*,このように,このように,*
そのように,247,247,5421,指示詞,副詞形態指示詞,*,*,そのように,そのように,*
あのように,247,247,5303,指示詞,副詞形態指示詞,*,*,あのように,あのように,*
どのように,247,247,5241,指示詞,副詞形態指示詞,*,*,どのように,どのように,*
こういうように,247,247,5303,指示詞,副詞形態指示詞,*,*,こういうように,こういうように,*
そういうように,247,247,5303,指示詞,副詞形態指示詞,*,*,そういうように,そういうように,*
ああいうように,247,247,5303,指示詞,副詞形態指示詞,*,*,ああいうように,ああいうように,*
どういうように,247,247,5303,指示詞,副詞形態指示詞,*,*,どういうように,どういうように,*
こんなふうに,247,247,5302,指示詞,副詞形態指示詞,*,*,こんなふうに,こんなふうに,*
そんなふうに,247,247,5302,指示詞,副詞形態指示詞,*,*,そんなふうに,そんなふうに,*
あんなふうに,247,247,5303,指示詞,副詞形態指示詞,*,*,あんなふうに,あんなふうに,*
どんなふうに,247,247,5303,指示詞,副詞形態指示詞,*,*,どんなふうに,どんなふうに,*
こういうふうに,247,247,5303,指示詞,副詞形態指示詞,*,*,こういうふうに,こういうふうに,*
そういうふうに,247,247,5303,指示詞,副詞形態指示詞,*,*,そういうふうに,そういうふうに,*
ああいうふうに,247,247,5303,指示詞,副詞形態指示詞,*,*,ああいうふうに,ああいうふうに,*
どういうふうに,247,247,5303,指示詞,副詞形態指示詞,*,*,どういうふうに,どういうふうに,*
