あいつ,1506,1506,11643,名詞,普通名詞,*,*,あいつ,あいつ,*
うま,41,41,9669,形容詞,*,イ形容詞アウオ段,語幹,うまい,うま,*
うまい,29,29,9669,形容詞,*,イ形容詞アウオ段,基本形,うまい,うまい,*
うまかれ,59,59,9669,形容詞,*,イ形容詞アウオ段,命令形,うまい,うまかれ,*
うまかろう,35,35,9669,形容詞,*,イ形容詞アウオ段,基本推量形,うまい,うまかろう,*
うまければ,32,32,9669,形容詞,*,イ形容詞アウオ段,基本条件形,うまい,うまければ,*
うまく,38,38,9669,形容詞,*,イ形容詞アウオ段,基本連用形,うまい,うまく,*
うまかった,2,2,9669,形容詞,*,イ形容詞アウオ段,タ形,うまい,うまかった,*
うまかったろう,8,8,9669,形容詞,*,イ形容詞アウオ段,タ系推量形,うまい,うまかったろう,*
うまかったら,5,5,9669,形容詞,*,イ形容詞アウオ段,タ系条件形,うまい,うまかったら,*
うまくて,20,20,9669,形容詞,*,イ形容詞アウオ段,タ系連用テ形,うまい,うまくて,*
うまかったり,11,11,9669,形容詞,*,イ形容詞アウオ段,タ系連用タリ形,うまい,うまかったり,*
うまくちゃ,14,14,9669,形容詞,*,イ形容詞アウオ段,タ系連用チャ形,うまい,うまくちゃ,*
うまくっちゃ,17,17,9669,形容詞,*,イ形容詞アウオ段,タ系連用チャ形２,うまい,うまくっちゃ,*
うまけりゃ,23,23,9669,形容詞,*,イ形容詞アウオ段,音便条件形,うまい,うまけりゃ,*
うまきゃ,26,26,9669,形容詞,*,イ形容詞アウオ段,音便条件形２,うまい,うまきゃ,*
うまし,44,44,9669,形容詞,*,イ形容詞アウオ段,文語基本形,うまい,うまし,*
うまから,47,47,9669,形容詞,*,イ形容詞アウオ段,文語未然形,うまい,うまから,*
うまう,56,56,9669,形容詞,*,イ形容詞アウオ段,文語連用形,うまい,うまう,*
うまき,53,53,9669,形容詞,*,イ形容詞アウオ段,文語連体形,うまい,うまき,*
うまかれ,50,50,9669,形容詞,*,イ形容詞アウオ段,文語命令形,うまい,うまかれ,*
余り,1506,1506,7374,名詞,普通名詞,*,*,余り,あまり,*
あまり,1506,1506,11576,名詞,普通名詞,*,*,あまり,あまり,*
あ,1363,1363,9153,動詞,*,子音動詞ラ行,語幹,ある,あ,*
ある,1357,1357,9153,動詞,*,子音動詞ラ行,基本形,ある,ある,*
あら,1365,1365,9153,動詞,*,子音動詞ラ行,未然形,ある,あら,*
あろう,1353,1353,9153,動詞,*,子音動詞ラ行,意志形,ある,あろう,*
あれ,1367,1367,9153,動詞,*,子音動詞ラ行,命令形,ある,あれ,*
あれば,1359,1359,9153,動詞,*,子音動詞ラ行,基本条件形,ある,あれば,*
あり,1361,1361,9153,動詞,*,子音動詞ラ行,基本連用形,ある,あり,*
あった,1341,1341,9153,動詞,*,子音動詞ラ行,タ形,ある,あった,*
あったろう,1345,1345,9153,動詞,*,子音動詞ラ行,タ系推量形,ある,あったろう,*
あったら,1343,1343,9153,動詞,*,子音動詞ラ行,タ系条件形,ある,あったら,*
あって,1351,1351,9153,動詞,*,子音動詞ラ行,タ系連用テ形,ある,あって,*
あったり,1347,1347,9153,動詞,*,子音動詞ラ行,タ系連用タリ形,ある,あったり,*
あっちゃ,1349,1349,9153,動詞,*,子音動詞ラ行,タ系連用チャ形,ある,あっちゃ,*
ありゃ,1355,1355,9153,動詞,*,子音動詞ラ行,音便条件形,ある,ありゃ,*
あまり,1497,1497,7798,副詞,*,*,*,あまり,あまり,*
よ,41,41,7808,形容詞,*,イ形容詞アウオ段,語幹,よい,よ,*
よい,29,29,7808,形容詞,*,イ形容詞アウオ段,基本形,よい,よい,*
よかれ,59,59,7808,形容詞,*,イ形容詞アウオ段,命令形,よい,よかれ,*
よかろう,35,35,7808,形容詞,*,イ形容詞アウオ段,基本推量形,よい,よかろう,*
よければ,32,32,7808,形容詞,*,イ形容詞アウオ段,基本条件形,よい,よければ,*
よく,38,38,7808,形容詞,*,イ形容詞アウオ段,基本連用形,よい,よく,*
よかった,2,2,7808,形容詞,*,イ形容詞アウオ段,タ形,よい,よかった,*
よかったろう,8,8,7808,形容詞,*,イ形容詞アウオ段,タ系推量形,よい,よかったろう,*
よかったら,5,5,7808,形容詞,*,イ形容詞アウオ段,タ系条件形,よい,よかったら,*
よくて,20,20,7808,形容詞,*,イ形容詞アウオ段,タ系連用テ形,よい,よくて,*
よかったり,11,11,7808,形容詞,*,イ形容詞アウオ段,タ系連用タリ形,よい,よかったり,*
よくちゃ,14,14,7808,形容詞,*,イ形容詞アウオ段,タ系連用チャ形,よい,よくちゃ,*
よくっちゃ,17,17,7808,形容詞,*,イ形容詞アウオ段,タ系連用チャ形２,よい,よくっちゃ,*
よけりゃ,23,23,7808,形容詞,*,イ形容詞アウオ段,音便条件形,よい,よけりゃ,*
よきゃ,26,26,7808,形容詞,*,イ形容詞アウオ段,音便条件形２,よい,よきゃ,*
よし,44,44,7808,形容詞,*,イ形容詞アウオ段,文語基本形,よい,よし,*
よから,47,47,7808,形容詞,*,イ形容詞アウオ段,文語未然形,よい,よから,*
よう,56,56,7808,形容詞,*,イ形容詞アウオ段,文語連用形,よい,よう,*
よき,53,53,7808,形容詞,*,イ形容詞アウオ段,文語連体形,よい,よき,*
よかれ,50,50,7808,形容詞,*,イ形容詞アウオ段,文語命令形,よい,よかれ,*
意気,1506,1506,5020,名詞,普通名詞,*,*,意気,いき,*
あが,1363,1363,11780,動詞,*,子音動詞ラ行,語幹,あがる,あが,*
あがる,1357,1357,11780,動詞,*,子音動詞ラ行,基本形,あがる,あがる,*
あがら,1365,1365,11780,動詞,*,子音動詞ラ行,未然形,あがる,あがら,*
あがろう,1353,1353,11780,動詞,*,子音動詞ラ行,意志形,あがる,あがろう,*
あがれ,1367,1367,11780,動詞,*,子音動詞ラ行,命令形,あがる,あがれ,*
あがれば,1359,1359,11780,動詞,*,子音動詞ラ行,基本条件形,あがる,あがれば,*
あがり,1361,1361,11780,動詞,*,子音動詞ラ行,基本連用形,あがる,あがり,*
あがった,1341,1341,11780,動詞,*,子音動詞ラ行,タ形,あがる,あがった,*
あがったろう,1345,1345,11780,動詞,*,子音動詞ラ行,タ系推量形,あがる,あがったろう,*
あがったら,1343,1343,11780,動詞,*,子音動詞ラ行,タ系条件形,あがる,あがったら,*
あがって,1351,1351,11780,動詞,*,子音動詞ラ行,タ系連用テ形,あがる,あがって,*
あがったり,1347,1347,11780,動詞,*,子音動詞ラ行,タ系連用タリ形,あがる,あがったり,*
あがっちゃ,1349,1349,11780,動詞,*,子音動詞ラ行,タ系連用チャ形,あがる,あがっちゃ,*
あがりゃ,1355,1355,11780,動詞,*,子音動詞ラ行,音便条件形,あがる,あがりゃ,*
上が,1363,1363,9030,動詞,*,子音動詞ラ行,語幹,上がる,あが,*
上がる,1357,1357,9030,動詞,*,子音動詞ラ行,基本形,上がる,あがる,*
上がら,1365,1365,9030,動詞,*,子音動詞ラ行,未然形,上がる,あがら,*
上がろう,1353,1353,9030,動詞,*,子音動詞ラ行,意志形,上がる,あがろう,*
上がれ,1367,1367,9030,動詞,*,子音動詞ラ行,命令形,上がる,あがれ,*
上がれば,1359,1359,9030,動詞,*,子音動詞ラ行,基本条件形,上がる,あがれば,*
上がり,1361,1361,9030,動詞,*,子音動詞ラ行,基本連用形,上がる,あがり,*
上がった,1341,1341,9030,動詞,*,子音動詞ラ行,タ形,上がる,あがった,*
上がったろう,1345,1345,9030,動詞,*,子音動詞ラ行,タ系推量形,上がる,あがったろう,*
上がったら,1343,1343,9030,動詞,*,子音動詞ラ行,タ系条件形,上がる,あがったら,*
上がって,1351,1351,9030,動詞,*,子音動詞ラ行,タ系連用テ形,上がる,あがって,*
上がったり,1347,1347,9030,動詞,*,子音動詞ラ行,タ系連用タリ形,上がる,あがったり,*
上がっちゃ,1349,1349,9030,動詞,*,子音動詞ラ行,タ系連用チャ形,上がる,あがっちゃ,*
上がりゃ,1355,1355,9030,動詞,*,子音動詞ラ行,音便条件形,上がる,あがりゃ,*
いま,1497,1497,11496,副詞,*,*,*,いま,いま,*
い,1457,1457,11305,動詞,*,母音動詞,語幹,いる,い,*
いる,1454,1454,11305,動詞,*,母音動詞,基本形,いる,いる,*
い,1459,1459,11305,動詞,*,母音動詞,未然形,いる,い,*
いよう,1452,1452,11305,動詞,*,母音動詞,意志形,いる,いよう,*
いろ,1460,1460,11305,動詞,*,母音動詞,命令形,いる,いろ,*
いれば,1455,1455,11305,動詞,*,母音動詞,基本条件形,いる,いれば,*
い,1456,1456,11305,動詞,*,母音動詞,基本連用形,いる,い,*
いた,1446,1446,11305,動詞,*,母音動詞,タ形,いる,いた,*
いたろう,1448,1448,11305,動詞,*,母音動詞,タ系推量形,いる,いたろう,*
いたら,1447,1447,11305,動詞,*,母音動詞,タ系条件形,いる,いたら,*
いて,1451,1451,11305,動詞,*,母音動詞,タ系連用テ形,いる,いて,*
いたり,1449,1449,11305,動詞,*,母音動詞,タ系連用タリ形,いる,いたり,*
いちゃ,1450,1450,11305,動詞,*,母音動詞,タ系連用チャ形,いる,いちゃ,*
いりゃ,1453,1453,11305,動詞,*,母音動詞,音便条件形,いる,いりゃ,*
いよ,1458,1458,11305,動詞,*,母音動詞,文語命令形,いる,いよ,*
られ,1130,1130,11202,接尾辞,動詞性接尾辞,母音動詞,語幹,られる,られ,*
られる,1127,1127,11202,接尾辞,動詞性接尾辞,母音動詞,基本形,られる,られる,*
られ,1132,1132,11202,接尾辞,動詞性接尾辞,母音動詞,未然形,られる,られ,*
られよう,1125,1125,11202,接尾辞,動詞性接尾辞,母音動詞,意志形,られる,られよう,*
られろ,1133,1133,11202,接尾辞,動詞性接尾辞,母音動詞,命令形,られる,られろ,*
られれば,1128,1128,11202,接尾辞,動詞性接尾辞,母音動詞,基本条件形,られる,られれば,*
られ,1129,1129,11202,接尾辞,動詞性接尾辞,母音動詞,基本連用形,られる,られ,*
られた,1119,1119,11202,接尾辞,動詞性接尾辞,母音動詞,タ形,られる,られた,*
られたろう,1121,1121,11202,接尾辞,動詞性接尾辞,母音動詞,タ系推量形,られる,られたろう,*
られたら,1120,1120,11202,接尾辞,動詞性接尾辞,母音動詞,タ系条件形,られる,られたら,*
られて,1124,1124,11202,接尾辞,動詞性接尾辞,母音動詞,タ系連用テ形,られる,られて,*
られたり,1122,1122,11202,接尾辞,動詞性接尾辞,母音動詞,タ系連用タリ形,られる,られたり,*
られちゃ,1123,1123,11202,接尾辞,動詞性接尾辞,母音動詞,タ系連用チャ形,られる,られちゃ,*
られりゃ,1126,1126,11202,接尾辞,動詞性接尾辞,母音動詞,音便条件形,られる,られりゃ,*
られよ,1131,1131,11202,接尾辞,動詞性接尾辞,母音動詞,文語命令形,られる,られよ,*
階建て,1136,1136,10910,接尾辞,名詞性名詞助数辞,*,*,階建て,かいだて,*
階建,1136,1136,10919,接尾辞,名詞性名詞助数辞,*,*,階建,かいだて,*
延べ,1506,1506,7721,名詞,普通名詞,*,*,延べ,のべ,*
する,1182,1182,8531,動詞,*,サ変動詞,基本形,する,する,*
さ,1195,1195,8531,動詞,*,サ変動詞,未然形,する,さ,*
しよう,1178,1178,8531,動詞,*,サ変動詞,意志形,する,しよう,*
しろ,1197,1197,8531,動詞,*,サ変動詞,命令形,する,しろ,*
すれば,1184,1184,8531,動詞,*,サ変動詞,基本条件形,する,すれば,*
し,1186,1186,8531,動詞,*,サ変動詞,基本連用形,する,し,*
した,1166,1166,8531,動詞,*,サ変動詞,タ形,する,した,*
したろう,1170,1170,8531,動詞,*,サ変動詞,タ系推量形,する,したろう,*
したら,1168,1168,8531,動詞,*,サ変動詞,タ系条件形,する,したら,*
して,1176,1176,8531,動詞,*,サ変動詞,タ系連用テ形,する,して,*
したり,1172,1172,8531,動詞,*,サ変動詞,タ系連用タリ形,する,したり,*
しちゃ,1174,1174,8531,動詞,*,サ変動詞,タ系連用チャ形,する,しちゃ,*
すりゃ,1180,1180,8531,動詞,*,サ変動詞,音便条件形,する,すりゃ,*
す,1189,1189,8531,動詞,*,サ変動詞,文語基本形,する,す,*
せ,1191,1191,8531,動詞,*,サ変動詞,文語未然形,する,せ,*
せよ,1193,1193,8531,動詞,*,サ変動詞,文語命令形,する,せよ,*
しかけ,1506,1506,11738,名詞,普通名詞,*,*,しかけ,しかけ,*
。,1464,1464,-33,特殊,句点,*,*,。,。,*
．,1464,1464,1056,特殊,句点,*,*,．,．,*
い,1417,1417,9867,動詞,*,子音動詞ワ行,語幹,いう,い,*
いう,1408,1408,9867,動詞,*,子音動詞ワ行,基本形,いう,いう,*
いわ,1420,1420,9867,動詞,*,子音動詞ワ行,未然形,いう,いわ,*
いおう,1402,1402,9867,動詞,*,子音動詞ワ行,意志形,いう,いおう,*
いえ,1423,1423,9867,動詞,*,子音動詞ワ行,命令形,いう,いえ,*
いえば,1411,1411,9867,動詞,*,子音動詞ワ行,基本条件形,いう,いえば,*
いい,1414,1414,9867,動詞,*,子音動詞ワ行,基本連用形,いう,いい,*
いった,1384,1384,9867,動詞,*,子音動詞ワ行,タ形,いう,いった,*
いったろう,1390,1390,9867,動詞,*,子音動詞ワ行,タ系推量形,いう,いったろう,*
いったら,1387,1387,9867,動詞,*,子音動詞ワ行,タ系条件形,いう,いったら,*
いって,1399,1399,9867,動詞,*,子音動詞ワ行,タ系連用テ形,いう,いって,*
いったり,1393,1393,9867,動詞,*,子音動詞ワ行,タ系連用タリ形,いう,いったり,*
いっちゃ,1396,1396,9867,動詞,*,子音動詞ワ行,タ系連用チャ形,いう,いっちゃ,*
いちゃ,1405,1405,9867,動詞,*,子音動詞ワ行,音便条件形,いう,いちゃ,*
よ,1363,1363,9057,動詞,*,子音動詞ラ行,語幹,よる,よ,*
よる,1357,1357,9057,動詞,*,子音動詞ラ行,基本形,よる,よる,*
よら,1365,1365,9057,動詞,*,子音動詞ラ行,未然形,よる,よら,*
よろう,1353,1353,9057,動詞,*,子音動詞ラ行,意志形,よる,よろう,*
よれ,1367,1367,9057,動詞,*,子音動詞ラ行,命令形,よる,よれ,*
よれば,1359,1359,9057,動詞,*,子音動詞ラ行,基本条件形,よる,よれば,*
より,1361,1361,9057,動詞,*,子音動詞ラ行,基本連用形,よる,より,*
よった,1341,1341,9057,動詞,*,子音動詞ラ行,タ形,よる,よった,*
よったろう,1345,1345,9057,動詞,*,子音動詞ラ行,タ系推量形,よる,よったろう,*
よったら,1343,1343,9057,動詞,*,子音動詞ラ行,タ系条件形,よる,よったら,*
よって,1351,1351,9057,動詞,*,子音動詞ラ行,タ系連用テ形,よる,よって,*
よったり,1347,1347,9057,動詞,*,子音動詞ラ行,タ系連用タリ形,よる,よったり,*
よっちゃ,1349,1349,9057,動詞,*,子音動詞ラ行,タ系連用チャ形,よる,よっちゃ,*
よりゃ,1355,1355,9057,動詞,*,子音動詞ラ行,音便条件形,よる,よりゃ,*
え,1457,1457,12347,動詞,*,母音動詞,語幹,える,え,*
える,1454,1454,12347,動詞,*,母音動詞,基本形,える,える,*
え,1459,1459,12347,動詞,*,母音動詞,未然形,える,え,*
えよう,1452,1452,12347,動詞,*,母音動詞,意志形,える,えよう,*
えろ,1460,1460,12347,動詞,*,母音動詞,命令形,える,えろ,*
えれば,1455,1455,12347,動詞,*,母音動詞,基本条件形,える,えれば,*
え,1456,1456,12347,動詞,*,母音動詞,基本連用形,える,え,*
えた,1446,1446,12347,動詞,*,母音動詞,タ形,える,えた,*
えたろう,1448,1448,12347,動詞,*,母音動詞,タ系推量形,える,えたろう,*
えたら,1447,1447,12347,動詞,*,母音動詞,タ系条件形,える,えたら,*
えて,1451,1451,12347,動詞,*,母音動詞,タ系連用テ形,える,えて,*
えたり,1449,1449,12347,動詞,*,母音動詞,タ系連用タリ形,える,えたり,*
えちゃ,1450,1450,12347,動詞,*,母音動詞,タ系連用チャ形,える,えちゃ,*
えりゃ,1453,1453,12347,動詞,*,母音動詞,音便条件形,える,えりゃ,*
えよ,1458,1458,12347,動詞,*,母音動詞,文語命令形,える,えよ,*
得,1457,1457,9363,動詞,*,母音動詞,語幹,得る,え,*
得る,1454,1454,9363,動詞,*,母音動詞,基本形,得る,える,*
得,1459,1459,9363,動詞,*,母音動詞,未然形,得る,え,*
得よう,1452,1452,9363,動詞,*,母音動詞,意志形,得る,えよう,*
得ろ,1460,1460,9363,動詞,*,母音動詞,命令形,得る,えろ,*
得れば,1455,1455,9363,動詞,*,母音動詞,基本条件形,得る,えれば,*
得,1456,1456,9363,動詞,*,母音動詞,基本連用形,得る,え,*
得た,1446,1446,9363,動詞,*,母音動詞,タ形,得る,えた,*
得たろう,1448,1448,9363,動詞,*,母音動詞,タ系推量形,得る,えたろう,*
得たら,1447,1447,9363,動詞,*,母音動詞,タ系条件形,得る,えたら,*
得て,1451,1451,9363,動詞,*,母音動詞,タ系連用テ形,得る,えて,*
得たり,1449,1449,9363,動詞,*,母音動詞,タ系連用タリ形,得る,えたり,*
得ちゃ,1450,1450,9363,動詞,*,母音動詞,タ系連用チャ形,得る,えちゃ,*
得りゃ,1453,1453,9363,動詞,*,母音動詞,音便条件形,得る,えりゃ,*
得よ,1458,1458,9363,動詞,*,母音動詞,文語命令形,得る,えよ,*
れ,1130,1130,10369,接尾辞,動詞性接尾辞,母音動詞,語幹,れる,れ,*
れる,1127,1127,10369,接尾辞,動詞性接尾辞,母音動詞,基本形,れる,れる,*
れ,1132,1132,10369,接尾辞,動詞性接尾辞,母音動詞,未然形,れる,れ,*
れよう,1125,1125,10369,接尾辞,動詞性接尾辞,母音動詞,意志形,れる,れよう,*
れろ,1133,1133,10369,接尾辞,動詞性接尾辞,母音動詞,命令形,れる,れろ,*
れれば,1128,1128,10369,接尾辞,動詞性接尾辞,母音動詞,基本条件形,れる,れれば,*
れ,1129,1129,10369,接尾辞,動詞性接尾辞,母音動詞,基本連用形,れる,れ,*
れた,1119,1119,10369,接尾辞,動詞性接尾辞,母音動詞,タ形,れる,れた,*
れたろう,1121,1121,10369,接尾辞,動詞性接尾辞,母音動詞,タ系推量形,れる,れたろう,*
れたら,1120,1120,10369,接尾辞,動詞性接尾辞,母音動詞,タ系条件形,れる,れたら,*
れて,1124,1124,10369,接尾辞,動詞性接尾辞,母音動詞,タ系連用テ形,れる,れて,*
れたり,1122,1122,10369,接尾辞,動詞性接尾辞,母音動詞,タ系連用タリ形,れる,れたり,*
れちゃ,1123,1123,10369,接尾辞,動詞性接尾辞,母音動詞,タ系連用チャ形,れる,れちゃ,*
れりゃ,1126,1126,10369,接尾辞,動詞性接尾辞,母音動詞,音便条件形,れる,れりゃ,*
れよ,1131,1131,10369,接尾辞,動詞性接尾辞,母音動詞,文語命令形,れる,れよ,*
な,794,794,8932,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,語幹,ない,な,*
ない,790,790,8932,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,基本形,ない,ない,*
なかれ,800,800,8932,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,命令形,ない,なかれ,*
なかろう,792,792,8932,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,基本推量形,ない,なかろう,*
なければ,791,791,8932,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,基本条件形,ない,なければ,*
なく,793,793,8932,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,基本連用形,ない,なく,*
なかった,781,781,8932,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,タ形,ない,なかった,*
なかったろう,783,783,8932,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,タ系推量形,ない,なかったろう,*
なかったら,782,782,8932,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,タ系条件形,ない,なかったら,*
なくて,787,787,8932,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,タ系連用テ形,ない,なくて,*
なかったり,784,784,8932,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,タ系連用タリ形,ない,なかったり,*
なくちゃ,785,785,8932,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,タ系連用チャ形,ない,なくちゃ,*
なくっちゃ,786,786,8932,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,タ系連用チャ形２,ない,なくっちゃ,*
なけりゃ,788,788,8932,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,音便条件形,ない,なけりゃ,*
なきゃ,789,789,8932,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,音便条件形２,ない,なきゃ,*
なし,795,795,8932,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,文語基本形,ない,なし,*
なから,796,796,8932,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,文語未然形,ない,なから,*
なう,799,799,8932,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,文語連用形,ない,なう,*
